,file,language,start,questions,f0final
1150,p432p433-part2_ch1,English,309.83622364880773,Y/N,"[   0.         0.         0.         0.         0.         0.         0.
   59.9675    56.49554   54.38254    0.       149.0842   147.3089   142.925
  137.6223   132.5027   128.4859   125.7134   124.9037   132.7041   141.4163
  148.8762   148.4208   147.8023   147.5278   147.5025   147.3862   146.6503
  142.9534   137.8249   132.1793   128.9551     0.         0.         0.
    0.         0.         0.        71.02352   73.50391   74.9704   101.6327
  127.1455   153.001    152.9478   150.963    148.1789   142.5699   135.2236
  103.8326    75.47826   50.43373   48.76278   48.11182    0.         0.
    0.         0.       154.404    153.6678   152.1307   151.1786   149.5348
  146.4297   144.6264     0.         0.         0.         0.         0.
    0.         0.         0.         0.         0.         0.       157.2021
  156.5832   154.5223   152.3069   150.063    148.9124   148.4348   147.9915
  147.2743   146.335    145.5965   145.1045   144.6654   144.1056   143.498
  142.8969   142.2667   141.2489   140.1089   139.4552   139.1724   139.0513
  138.3459   137.1473   135.9023   134.8817   134.3645   133.9718   133.8131
  134.1641   135.1116   136.0432   136.1016   135.5274   135.0148   134.9352
  134.6774   133.8694   132.3267   130.6135   128.687    127.9074     0.
    0.         0.         0.         0.         0.         0.         0.
    0.         0.        45.17165   45.8817    47.39243   75.39352
  103.1029   130.7105   133.7043   139.3023   146.4436   153.736    160.0086
  166.0743   171.0011   175.681    178.7559   178.3916   169.8016   164.2673
    0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.         0.         0.         0.        63.09353
   64.70739   67.92828   66.20905   65.34602    0.         0.         0.
    0.        49.94413    0.     ]"
1151,p432p433-part2_ch1,English,319.8500324928814,WH,"[   0.         0.         0.         0.       160.2637   160.6288   161.4992
  163.861    165.0872   165.4481   163.1445   160.7889   158.7822   157.9481
  157.4354   156.4486   154.2473   149.9509   144.9259   128.3768   113.9891
  100.7279     0.         0.       153.5559   151.7074   149.2071   145.5246
  143.2433   138.5777   137.1253     0.         0.       166.2334   167.7406
  170.4118   171.6998   171.5063   170.1405   168.7963   168.2426   168.3085
  168.3107   168.3745   168.8943   170.055    171.2819   172.307    173.0839
  173.9574   175.089    176.3454   177.4185   178.1336   178.2623   177.7512
  176.3671   172.6163   166.3336   159.0232   153.9781   153.4479   160.1868
  167.8719   174.3952   175.4334   173.7219   168.8807   162.9235   159.5007
  160.424    163.2781   165.7151   166.0658   163.9848   161.0608   156.8362
  152.6615   148.2742   145.2172   143.4281   142.4386   142.0282   143.0422
  145.3045   148.2803   150.9547   153.514    156.2523   158.9277   161.153
  162.4037   162.3833   159.1615   154.4308   149.7513   148.0595     0.
    0.         0.       150.4677   145.7495   135.6729   133.6387   130.7471
  127.7255   124.4889   121.1736   117.8247   116.9341   121.193    126.2865
  130.1198   128.4147   125.2983   122.6352   121.8637   122.5706   123.0519
  122.8831   122.8858   123.0885   123.4181   123.404    122.9729   121.4183
  120.536      0.         0.         0.         0.         0.         0.
    0.       144.2121   136.3562   123.7791   111.4217   106.8996   105.1165
  103.093     99.14993   97.00179   98.82086  102.4563   106.2264   106.7138
  108.7854   114.042    121.1658   126.4402   129.0735   102.691     76.66238]"
1152,p432p433-part2_ch1,English,430.6733234234356,Y/N,"[ 146.0486   145.5984   145.1915     0.         0.         0.         0.
   47.34572   46.36427   45.18449    0.       156.7089   156.5862   156.0992
  154.6542   152.5275   149.9309   146.6665   141.9967   138.0083   114.3397
   92.97799   70.84765   70.1492    93.70885  119.2129   145.9687   148.8147
  151.1153   152.429    153.8303   155.268    156.5244   157.2637   157.4307
  157.9978   158.9967   160.0317   160.506    160.6623   160.7875   160.6266
  160.1889   159.344    157.2629   155.2134   153.4748   152.4041   149.257
  143.5347   118.7929    86.81243   57.35258   50.61744   79.92191
  109.9542   138.3035   141.4048   144.8924   147.9697   149.8547   150.6468
  150.1858   149.0064   147.3703   145.4061   143.4203   141.6861   116.6238
   91.65519   67.41167   89.31693  111.189    132.3693   131.46     131.4899
  132.3409   133.6355   136.2385   140.1569   144.3154   146.8341   147.3926
  146.3879   144.3051   144.5815   145.7428   147.7587   147.2038   145.447
  142.4892   138.502    134.5706   130.5885   127.3957   124.757    122.8232
  121.3497   120.0897   118.8308   117.3278   116.192    114.8203   113.7624
  113.7892   118.0138   123.9697   128.6394   129.1549   127.3479   124.5113
  121.551    118.8903   117.9711   118.2774   118.7911   118.7276   118.4244
  118.5361   119.4409   120.7293   121.8358   122.1062   121.5568   120.0235
    0.         0.         0.         0.         0.         0.         0.
   70.1973    86.41192   99.88097  111.6645   108.243    108.3115   110.3485
  111.0204   110.4087   106.9986   103.8      101.1385   103.7793   106.4327
  109.9398   111.442    112.4886   111.9579   111.041    110.7335   111.4694
  113.059    115.595    118.4587   120.8029   123.0297   126.2547   134.2548
    0.       148.2267   149.1126     0.         0.         0.         0.
    0.         0.     ]"
1153,p432p433-part2_ch1,English,442.6196619953183,Y/N,"[   0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.        46.74552   47.51815   52.27843
   53.85506    0.       154.1166   149.9877   145.065    140.444    139.1536
  138.3035   138.8256   141.2645   144.3463   146.296    146.5399   145.6006
  144.2016   142.8866   141.8186   140.8337   139.5777   138.3243   137.3619
  136.6882   136.347    136.1211   135.8744   135.4606   135.0781   134.7973
  134.5258   134.0141   133.902    134.6763   135.7246   135.4932   133.7541
  132.1361   134.4717   136.8329   138.6276   137.0643   135.9148   134.9911
  133.9807   132.1848   130.4567   130.31     131.0891   131.646    130.7763
  129.9329   129.1759   128.3204   127.4983   127.2076   127.324    127.3798
  127.1172   126.7568   126.4241   125.882    125.0186   123.8771   122.9303
  123.7138   126.6817   131.663    135.7831   138.5486   139.6067   140.2854
  140.5949   140.5392   140.2976   139.586    137.4068   133.2006   125.4814
  118.0223   113.0344   114.5532   121.1783   130.5197   137.9698   141.7889
  142.4984   142.4607   142.1511   141.5236   140.4873   139.3391   138.4922
  138.2384   138.461    138.823    138.9775   138.7379   138.0974   137.4668
  137.2355   137.4946   138.0582   138.733    139.4073   139.9397   140.0344
  138.1255   137.5206   140.3804   148.3132   154.9918   158.7002   159.6314
  161.0683   162.9798   165.3032   167.4822   169.0029   169.6721   169.8011
  169.3046   166.6942   163.8482   161.6156     0.         0.         0.
    0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.         0.         0.         0.         0.
    0.        57.55638   55.53787   54.45248    0.         0.         0.
    0.     ]"
1154,p432p433-part2_ch1,English,460.8986967343106,WH,"[  83.05402   84.56973  106.2372   127.1273   147.7749   147.7558   145.658
  141.9489   139.6212     0.         0.         0.         0.         0.
    0.         0.         0.         0.         0.         0.       166.3597
  166.4368   166.477    166.3533   166.3247   166.0643   163.4636   159.3813
  153.5283   146.4387   140.271    136.3552   138.1486   141.0009   144.3773
  146.5327   149.4501   152.3004   151.3317   147.2128   143.4243     0.
    0.         0.         0.         0.         0.         0.        53.11378
   51.68562   50.71203   51.44941   52.92775   50.51553   49.23216    0.
    0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.         0.         0.       115.3853   143.6964
  133.9552   132.6943   132.2383   132.8616   134.9163   138.0112   142.7361
  146.7327   149.4656   149.6232   148.0371   144.3443   142.0088     0.
    0.         0.         0.         0.         0.         0.         0.
    0.       143.1953   141.6471   138.5588   137.0491   135.254    133.0596
  131.0632   127.3575   124.6729   122.9122   123.2505   123.0554   122.089
  121.7394   124.9366   129.4037   133.0784   132.7103   127.5401   122.2118
  117.2064   115.5549   114.0893   113.4903   114.6329   116.9969   119.3355
  120.3351   120.2186   119.1718   112.2329   105.5285   100.9882   102.7443
  105.834    108.8393   111.8936   114.0719   114.8327   114.7585   114.442
  114.5283   115.4903   116.8366   117.8704   118.3879     0.         0.     ]"
1155,p432p433-part2_ch1,English,476.27619058505434,WH,"[ 126.6619   125.4038   123.4861   127.0556   131.6331   137.2495   138.3503
  139.6318   140.9375   142.2552   143.4512   144.3331   144.6638   144.5078
  139.5469   133.5243   128.2441     0.         0.         0.         0.
    0.         0.         0.         0.         0.         0.         0.
    0.       150.843    150.1428   148.3254   145.9415   140.4175   137.4303
    0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.        54.72111   53.18991   50.03983    0.
    0.         0.       144.8061   144.0184   143.0347   142.3051   142.6052
  143.745    146.1284   148.9504   151.2382   152.2002   152.0899   151.3173
  149.084    146.5754   143.8577   141.9505   140.5235   138.0314   135.7664
  133.329    132.4239   131.7333   130.9569   129.951    128.7058   127.3573
  125.9276   125.1267   125.6462   126.249    126.6698   126.4382   126.6195
  126.7196   126.6617   126.7978   127.1052   127.2474   127.1481   127.0086
  127.1621   127.6716   128.4048   129.0828   129.3751   129.3283   129.2917
  129.4811   129.8171   129.9144   129.6376   129.2113   128.8513   128.6091
  128.1818   127.5688   127.0428   126.8484   126.505    124.3069   121.3509
  117.8718   116.144    115.2116   115.3041   115.6883   116.1248   116.2853
  115.5813   115.0891     0.         0.         0.         0.         0.
    0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.         0.         0.         0.         0.     ]"
1156,p432p433-part2_ch1,English,493.2995685359008,Y/N,"[   0.         0.         0.         0.         0.         0.       149.687
  148.8328   147.1227   145.6077   144.4913   144.3238   144.9827   146.2162
  147.4693   148.6758   149.6557   150.3302   150.6575   150.7121   150.5089
  150.2425   150.2092   150.4505   150.7261   151.0702   152.0264   154.1195
  156.2742   157.6506   157.6179   156.9651   155.8536   154.3068   152.4617
  150.5546   148.3791   114.1166    80.0353    46.08465   52.86771
   58.82076   68.13354   69.5395    66.90266   57.45264   80.9006   109.9364
  143.8099   145.1326   146.0326   145.9178   144.4695   142.0716   139.0704
  137.4913     0.         0.         0.         0.         0.         0.
  167.9487   165.5228   162.0079   158.7929   156.5266   154.2181   151.9655
  149.8164   145.5124   141.6321   138.0203   136.6178   135.4044   112.8554
   90.15302   67.43284   88.4248   109.6793   130.8429   130.4687   131.0454
  132.2036   133.729    135.9629   139.6915   144.9197   149.2572   151.6404
  151.9478   152.427    154.4826   157.6337   161.5261   164.9788   168.4389
  171.9232   175.3026   178.1209   179.7825   179.763    176.9101   172.5302
  168.7246   167.2329     0.         0.         0.         0.         0.     ]"
1157,p432p433-part2_ch1,English,502.5835939475479,WH,"[ 142.6837   145.2396   147.7757   148.5165   148.118    146.9783   118.9642
   91.02233   63.87489    0.         0.         0.         0.         0.
    0.         0.         0.         0.         0.         0.         0.
    0.        49.62975   49.86311   49.79387   46.89422   54.2716
   86.38174  119.7983   143.183    142.6103   142.0351   141.298    140.1893
  138.4894   136.4847   134.4121   132.493    130.7853   129.4455   128.5517
  127.8188   126.9695   125.6315   124.7979   124.3679   124.4587   124.3156
  124.1807   124.1973 ]"
1158,p432p433-part2_ch1,English,556.1865039688397,Y/N,"[   0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.         0.       155.9868   154.7841   152.7715
  152.7006   151.8029   150.2742   148.7923   148.7097   149.6555   151.2943
  152.3261   152.2791   150.9411   149.5095   148.2704   147.2377   116.7727
   88.61179   60.54967   64.12644   64.75583    0.         0.         0.
    0.         0.         0.         0.         0.         0.       152.9984
  151.5594   149.4138   147.5417   146.9646   146.9548   147.0854   146.8645
  146.1077   144.7827   142.5237   140.4922   139.2309   139.3921   139.7022
  139.9268   140.4287   141.2369   141.6916   140.6943   138.8379   136.7849
  134.4921   131.0184   127.4395   129.6159   132.9539   136.3146   134.266
  129.3766   124.945    121.7116   122.5334   124.036    125.606    126.3768
    0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.        43.64537   52.30907   61.0531
   70.31535   73.0846    75.1562   102.0222   127.6877   154.2833   154.6474
  154.1534   153.4207   152.4729   149.2296   143.9256   137.9305   135.0313
    0.         0.         0.         0.         0.       155.5592   154.1392
  151.5797   151.1387   151.5831   153.102    155.9445   159.267    162.3915
  164.6115   166.4129   167.9078   169.157    170.4394   171.9479   173.7149
  175.7536   177.8708   179.521    179.8539   178.8131   177.9225     0.
    0.         0.         0.     ]"
1159,p432p433-part2_ch1,English,561.1884177696305,WH,"[   0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.       150.2618   150.2083   150.1544   150.1182
  149.7216   148.957    148.092    147.1666   146.2432   145.4349   145.1507
  145.5218   146.1174   146.523    146.3875   145.8399   145.249    144.8518
  144.7213   144.6869   144.5365   144.414    144.4768   144.6571   144.8766
  145.2254   145.815    146.618    147.1892   147.2784   146.7264   145.707
  144.5423   143.6634   143.3306   143.3291   142.9799   142.0017   140.7931
  139.8307   139.173    138.531    137.8756   137.4061   137.3702   137.7406
  138.3115   138.8361   139.1035   138.9776   138.6652   138.4232   138.2585
  137.9237   138.248    138.8719   139.4537   139.1238   138.1887   137.1633
  135.9013   134.7325   133.5567   131.8751   129.2015   127.027    129.5834
  133.7879   138.134    138.846    139.5542   140.9144   143.1293   146.1548
  149.1559   151.5363   152.4739   152.6704     0.         0.         0.
    0.         0.         0.         0.        49.73174   48.47734   47.569
    0.         0.         0.         0.        75.80705   78.28981
   76.13403   71.81183   72.20047   76.52231   83.26205   82.579     82.02907
   80.89478   78.75488   76.7347    73.56163   73.05923   78.87418
   91.01243  101.2699   105.6428     0.     ]"
